"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","F","D","E","R","X","species","max_grad","version","RunTime","hessian","ID"
"77",1.408e+09,170594000,4082630000,0.534246306914905,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,148811000,11629.8,1.0984e-06,0,-252.573,NA,NA,0.0783099,43.8829,11784.4,NA,NA,NA,NA,53.7653,0,0,0,0,0,1679540000,182991000,4671820000,0.637954801340805,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7336,0.65,0.4,0,0,0,0,0,-0.108864,0,2.6007,-1,-0.0941579,15,-999,-999,1.83616,-1,-1.0055,15,-999,-999,148811000,306.585,1.13845e-17,0,-14.2704,NA,NA,NA,364.107,NA,NA,NA,NA,NA,-43.3501,0,0.0965922,0.00193184,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",2,"F0","D3","E0","R0","X3","cow",0.000315962,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-2"
"78",1.408e+09,170594000,4082630000,0.449286366876254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126631000,11630.4,1.17762e-06,0,-252.573,NA,NA,0.0782743,41.6537,11785.2,NA,NA,NA,NA,55.8427,0,0,0,0,0,1.691e+09,190400000,4533770000,0.621771726399884,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7372,0.65,0.4,0,0,0,0,0,-0.151778,0,2.70041,-1,-0.0411123,15,-999,-999,2.51806,-1,0.146176,15,-999,-999,126631000,284.163,1.3617e-17,0,-14.732,NA,NA,NA,337.902,NA,NA,NA,NA,NA,-39.0791,0,0.0707646,0.00141529,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",3,"F0","D3","E0","R0","X3","cow",0.000136712,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-3"
"79",1.408e+09,170594000,4082630000,0.459456281857528,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,131157000,11626,1.10128e-06,0,-252.573,NA,NA,0.0782843,41.7133,11784.4,NA,NA,NA,NA,52.1152,0,0,0,0,0,1649300000,169993000,4644770000,0.511872493148208,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7283,0.65,0.4,0,0,0,0,0,0.0298886,0,2.68567,-1,0.000629709,15,-999,-999,2.4528,-1,0.0833507,15,-999,-999,131157000,276.096,4.07726e-17,0,-15.7997,NA,NA,NA,338.612,NA,NA,NA,NA,NA,-46.7893,0,0.0720883,0.00144177,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",4,"F0","D3","E0","R0","X3","cow",0.00275499,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-4"
"80",1.408e+09,170594000,4082630000,0.58710194164056,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,165782000,11629.2,1.38178e-06,0,-252.573,NA,NA,0.078323,44.1853,11785,NA,NA,NA,NA,52.2571,0,0,0,0,0,1766220000,190723000,4909770000,0.712862313305919,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7653,0.65,0.4,0,0,0,0,0,-0.119608,0,2.73755,-1,0.0502247,15,-999,-999,2.33111,-1,-0.0747777,15,-999,-999,165782000,314.491,3.33672e-18,0,-15.7612,NA,NA,NA,365.819,NA,NA,NA,NA,NA,-35.6433,0,0.0741895,0.00148379,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",5,"F0","D3","E0","R0","X3","cow",0.000398487,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-5"
"81",1.408e+09,170594000,4082630000,0.511038227809035,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,144295000,11618.1,1.03629e-06,0,-252.573,NA,NA,0.0783003,42.7547,11784.6,NA,NA,NA,NA,42.958,0,0,0,0,0,1695330000,181589000,4435290000,0.516175943399417,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7141,0.65,0.4,0,0,0,0,0,-0.0356056,0,2.7582,-1,0.108185,15,-999,-999,2.49872,-1,0.133886,15,-999,-999,144295000,304.23,1.9568e-17,0,-16.125,NA,NA,NA,369.688,NA,NA,NA,NA,NA,-49.4034,0,0.0691273,0.00138255,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",6,"F0","D3","E0","R0","X3","cow",0.000415683,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-6"
"82",1.408e+09,170594000,4082630000,0.643161393513495,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,180168000,11636.1,1.07274e-06,0,-252.573,NA,NA,0.0783448,45.3458,11784.8,NA,NA,NA,NA,58.162,0,0,0,0,0,1589670000,182166000,4372710000,0.694713347100539,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7081,0.65,0.4,0,0,0,0,0,-0.197539,0,2.71137,-1,0.0292297,15,-999,-999,2.44045,-1,0.0839408,15,-999,-999,180168000,290.415,3.50581e-18,0,-10.8208,NA,NA,NA,333.106,NA,NA,NA,NA,NA,-31.9435,0,0.0716772,0.00143354,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",7,"F0","D3","E0","R0","X3","cow",9.44493e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-7"
"83",1.408e+09,170594000,4082630000,0.58423124309575,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164501000,11621.8,9.17417e-07,0,-252.573,NA,NA,0.0783288,42.8342,11784.6,NA,NA,NA,NA,46.5654,0,0,0,0,0,1622290000,178041000,4662880000,0.559295971588375,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7318,0.65,0.4,0,0,0,0,0,-0.0920215,0,2.67749,-1,-0.0338345,15,-999,-999,2.35802,-1,-0.0578646,15,-999,-999,164501000,283.622,6.94449e-18,0,-14.8868,NA,NA,NA,342.492,NA,NA,NA,NA,NA,-44.0593,0,0.0751392,0.00150278,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",8,"F0","D3","E0","R0","X3","cow",9.06011e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-8"
"84",1.408e+09,170594000,4082630000,0.514731925254064,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,146300000,11624.7,1.01558e-06,0,-252.573,NA,NA,0.0783089,42.6479,11784.9,NA,NA,NA,NA,49.3887,0,0,0,0,0,1590510000,185639000,4400420000,0.626990150940138,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7141,0.65,0.4,0,0,0,0,0,-0.0972648,0,2.7308,-1,0.0448734,15,-999,-999,2.38779,-1,-0.0100833,15,-999,-999,146300000,312.105,3.68892e-18,0,-13.4357,NA,NA,NA,365.88,NA,NA,NA,NA,NA,-40.4133,0,0.0728696,0.00145739,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",9,"F0","D3","E0","R0","X3","cow",9.17973e-07,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-9"
"85",1.408e+09,170594000,4082630000,0.534481449457825,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,153779000,11630.7,1.42958e-06,0,-252.573,NA,NA,0.0783095,44.6427,11784,NA,NA,NA,NA,54.2586,0,0,0,0,0,1524930000,169729000,4097840000,0.714883938855592,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6397,0.65,0.4,0,0,0,0,0,-0.131673,0,2.69953,-1,0.0105266,15,-999,-999,2.30203,-1,-0.135062,15,-999,-999,153779000,312.509,6.58329e-18,0,-16.617,NA,NA,NA,369.414,NA,NA,NA,NA,NA,-40.3651,0,0.0760416,0.00152083,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",10,"F0","D3","E0","R0","X3","cow",0.00471477,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-10"
"86",1.408e+09,170594000,4082630000,0.545814830146254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,154270000,11617.4,1.1386e-06,0,-252.573,NA,NA,0.0783164,42.6828,11784.2,NA,NA,NA,NA,42.7618,0,0,0,0,0,1671060000,183202000,4429620000,0.648624486976309,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7247,0.65,0.4,0,0,0,0,0,-0.0514821,0,2.68744,-1,-0.0133042,15,-999,-999,2.37274,-1,-0.090407,15,-999,-999,154270000,288.975,4.14037e-18,0,-19.0052,NA,NA,NA,354.925,NA,NA,NA,NA,NA,-47.021,0,0.0748719,0.00149744,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",11,"F0","D3","E0","R0","X3","cow",7.32472e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-11"
"87",1.408e+09,170594000,4082630000,0.681582705265968,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,192638000,11635.5,1.00868e-06,0,-252.573,NA,NA,0.078353,44.8521,11784.9,NA,NA,NA,NA,57.9527,0,0,0,0,0,1599290000,181478000,4262890000,0.656113575532092,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7095,0.65,0.4,0,0,0,0,0,0.0388257,0,2.74897,-1,0.0759635,15,-999,-999,2.25626,-1,-0.219032,15,-999,-999,192638000,320.064,3.06662e-17,0,-15.1595,NA,NA,NA,369.922,NA,NA,NA,NA,NA,-34.7764,0,0.0763501,0.001527,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",12,"F0","D3","E0","R0","X3","cow",0.00273846,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-12"
"88",1.408e+09,170594000,4082630000,0.510178487886485,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,143909000,11620.6,9.04877e-07,0,-252.573,NA,NA,0.0783016,43.2236,11783.6,NA,NA,NA,NA,46.0246,0,0,0,0,0,1659020000,191269000,4706130000,0.567207025730271,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7766,0.65,0.4,0,0,0,0,0,-0.0955948,0,2.70177,-1,-0.0468343,15,-999,-999,2.36323,-1,-0.0998114,15,-999,-999,143909000,274.263,1.63721e-17,0,-19.5783,NA,NA,NA,337.195,NA,NA,NA,NA,NA,-43.4303,0,0.0751884,0.00150377,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",13,"F0","D3","E0","R0","X3","cow",0.000297323,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-13"
"89",1.408e+09,170594000,4082630000,0.534912544119844,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,150397000,11611.7,9.47108e-07,0,-252.573,NA,NA,0.0783056,42.5413,11784,NA,NA,NA,NA,37.3791,0,0,0,0,0,1652480000,183357000,4240200000,0.581493797462384,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7332,0.65,0.4,0,0,0,0,0,-0.0582876,0,2.66368,-1,-0.0395121,15,-999,-999,2.47412,-1,0.115996,15,-999,-999,150397000,311.509,3.09568e-17,0,-17.8018,NA,NA,NA,375.714,NA,NA,NA,NA,NA,-46.476,0,0.0721531,0.00144306,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",14,"F0","D3","E0","R0","X3","cow",4.19188e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-14"
"90",1.408e+09,170594000,4082630000,0.449161447400328,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,127328000,11623.1,1.12791e-06,0,-252.573,NA,NA,0.0782829,42.6368,11784.2,NA,NA,NA,NA,48.4975,0,0,0,0,0,1517080000,166328000,4417930000,0.449024769518757,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6634,0.65,0.4,0,0,0,0,0,0.080383,0,2.66363,-1,-0.0302402,15,-999,-999,2.37387,-1,-0.0600558,15,-999,-999,127328000,326.475,2.52986e-17,0,-14.8195,NA,NA,NA,376.442,NA,NA,NA,NA,NA,-35.2244,0,0.0750704,0.00150141,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",15,"F0","D3","E0","R0","X3","cow",0.000483268,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-15"
"91",1.408e+09,170594000,4082630000,0.75079544313347,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,216205000,11629.1,9.73659e-07,0,-252.573,NA,NA,0.0783562,46.1007,11784.6,NA,NA,NA,NA,50.6279,0,0,0,0,0,1667110000,197482000,4570710000,0.656086253557981,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7957,0.65,0.4,0,0,0,0,0,0.0247255,0,2.64014,-1,-0.110373,15,-999,-999,2.41548,-1,0.0391536,15,-999,-999,216205000,285.152,6.93939e-18,0,-12.2887,NA,NA,NA,338.261,NA,NA,NA,NA,NA,-40.8957,0,0.0746101,0.0014922,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",16,"F0","D3","E0","R0","X3","cow",5.1631e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-16"
"92",1.408e+09,170594000,4082630000,0.517595275594409,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,145464000,11614.6,7.61108e-07,0,-252.573,NA,NA,0.0783059,41.1498,11784.3,NA,NA,NA,NA,41.3784,0,0,0,0,0,1755830000,204320000,5073440000,0.51586891734208,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8405,0.65,0.4,0,0,0,0,0,-0.0156673,0,2.74023,-1,0.0539459,15,-999,-999,2.41497,-1,0.0174986,15,-999,-999,145464000,297.752,3.99978e-18,0,-17.9015,NA,NA,NA,357.301,NA,NA,NA,NA,NA,-41.7211,0,0.0720131,0.00144026,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",17,"F0","D3","E0","R0","X3","cow",9.23644e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-17"
"93",1.408e+09,170594000,4082630000,0.58747425066685,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164861000,11628.3,1.08523e-06,0,-252.573,NA,NA,0.0783187,42.9424,11785.2,NA,NA,NA,NA,52.4407,0,0,0,0,0,1679820000,190330000,4499930000,0.581562379859242,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7369,0.65,0.4,0,0,0,0,0,0.0221942,0,2.7712,-1,0.0563626,15,-999,-999,2.534,-1,0.167404,15,-999,-999,164861000,290.013,2.11756e-17,0,-13.4599,NA,NA,NA,348.903,NA,NA,NA,NA,NA,-45.5003,0,0.0685927,0.00137185,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",18,"F0","D3","E0","R0","X3","cow",6.47483e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-18"
"94",1.408e+09,170594000,4082630000,0.452573463674151,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128024000,11647.2,1.25192e-06,0,-252.573,NA,NA,0.0782805,42.684,11785.9,NA,NA,NA,NA,70.8261,0,0,0,0,0,1588430000,170124000,4437110000,0.59959072459326,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6963,0.65,0.4,0,0,0,0,0,-0.181325,0,2.645,-1,-0.0735376,15,-999,-999,2.46906,-1,0.0735186,15,-999,-999,128024000,316.269,4.72795e-17,0,-16.2731,NA,NA,NA,367.152,NA,NA,NA,NA,NA,-34.6841,0,0.0731253,0.00146251,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",19,"F0","D3","E0","R0","X3","cow",0.00293928,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-19"
"95",1.408e+09,170594000,4082630000,0.387186690932071,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,110244000,11629.1,1.42511e-06,0,-252.573,NA,NA,0.0782825,40.3841,11784.6,NA,NA,NA,NA,56.427,0,0,0,0,0,1428980000,163629000,4172860000,0.426920625182728,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6388,0.65,0.4,0,0,0,0,0,0.0298168,0,2.63728,-1,-0.088663,15,-999,-999,2.44571,-1,0.0716818,15,-999,-999,110244000,323.324,1.26369e-17,0,-12.611,NA,NA,NA,378.97,NA,NA,NA,NA,NA,-43.1099,0,0.0737339,0.00147468,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",20,"F0","D3","E0","R0","X3","cow",4.52828e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-20"
"96",1.408e+09,170594000,4082630000,0.437764382273192,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,124184000,11624.7,1.01625e-06,0,-252.573,NA,NA,0.078284,41.2744,11785.2,NA,NA,NA,NA,50.5516,0,0,0,0,0,1425950000,161166000,4172430000,0.457122108699247,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6044,0.65,0.4,0,0,0,0,0,0.025526,0,2.71548,-1,0.0116746,15,-999,-999,2.52739,-1,0.163056,15,-999,-999,124184000,279.541,2.37347e-17,0,-13.6331,NA,NA,NA,338.421,NA,NA,NA,NA,NA,-45.319,0,0.0698459,0.00139692,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",21,"F0","D3","E0","R0","X3","cow",0.000173766,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-21"
"97",1.408e+09,170594000,4082630000,0.448794037177016,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126845000,11636.2,1.16201e-06,0,-252.573,NA,NA,0.0782954,41.2944,11785.6,NA,NA,NA,NA,61.58,0,0,0,0,0,1682720000,185183000,4707800000,0.528323208292621,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7563,0.65,0.4,0,0,0,0,0,-0.231351,0,2.75485,-1,0.0725221,15,-999,-999,2.42193,-1,0.0169662,15,-999,-999,126845000,301.525,3.01793e-18,0,-17.5985,NA,NA,NA,356.824,NA,NA,NA,NA,NA,-37.7727,0,0.0715612,0.00143122,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",22,"F0","D3","E0","R0","X3","cow",0.00506468,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-22"
"98",1.408e+09,170594000,4082630000,0.578181221418546,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,162794000,11616.3,1.11128e-06,0,-252.573,NA,NA,0.0783287,43.0841,11784.2,NA,NA,NA,NA,41.2949,0,0,0,0,0,1577220000,171312000,4645320000,0.582302188008576,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7063,0.65,0.4,0,0,0,0,0,-0.0122414,0,2.7297,-1,0.0785307,15,-999,-999,2.36372,-1,-0.114977,15,-999,-999,162794000,288.975,1.4095e-17,0,-10.7544,NA,NA,NA,343.891,NA,NA,NA,NA,NA,-44.237,0,0.07389,0.0014778,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",23,"F0","D3","E0","R0","X3","cow",7.36981e-05,"#V3.24O",NA,FALSE,"F0-D3-E0-R0-X3-cow-23"
