"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","ID"
"6109",581082000,181.382,0,512925000,182.594,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",9,"D4-F0-G0-X4-yellow-age-2"
"6110",581405000,171.981,0,513214000,202.004,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",10,"D4-F0-G0-X4-yellow-age-2"
"6111",581938000,79.9302,0,513685000,118.272,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",11,"D4-F0-G0-X4-yellow-age-2"
"6112",582791000,138.83,0,514420000,143.829,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",12,"D4-F0-G0-X4-yellow-age-2"
"6113",584101000,114.857,0,515513000,124.048,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",13,"D4-F0-G0-X4-yellow-age-2"
"6114",586007000,559.33,0,517035000,473.547,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",14,"D4-F0-G0-X4-yellow-age-2"
"6115",588595000,254.113,0,518981000,277.227,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",15,"D4-F0-G0-X4-yellow-age-2"
"6116",591796000,383.421,0,521203000,335.885,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",16,"D4-F0-G0-X4-yellow-age-2"
"6117",595323000,592.564,0,523392000,587.22,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",17,"D4-F0-G0-X4-yellow-age-2"
"6118",598639000,389.89,0,525117000,351.59,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",18,"D4-F0-G0-X4-yellow-age-2"
"6119",601081000,358.305,0,525938000,343.42,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",19,"D4-F0-G0-X4-yellow-age-2"
"6120",602079000,233.004,0,525561000,194.502,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",20,"D4-F0-G0-X4-yellow-age-2"
"6121",601328000,169.976,0,523914000,165.165,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",21,"D4-F0-G0-X4-yellow-age-2"
"6122",598850000,290.949,0,521153000,192.56,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",22,"D4-F0-G0-X4-yellow-age-2"
"6123",594940000,502.976,0,517614000,378.69,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",23,"D4-F0-G0-X4-yellow-age-2"
"6124",590090000,399.492,0,513739000,414.148,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",24,"D4-F0-G0-X4-yellow-age-2"
"6125",584914000,346.155,0,510016000,280.034,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",25,"D4-F0-G0-X4-yellow-age-2"
"6126",580103000,103.868,0.04208,506951000,102.743,0.0384395,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",26,"D4-F0-G0-X4-yellow-age-2"
"6127",554010000,450.128,0.04208,487320000,335.517,0.0470412,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",27,"D4-F0-G0-X4-yellow-age-2"
"6128",531309000,153.813,0.04208,466824000,140.981,0.0526208,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",28,"D4-F0-G0-X4-yellow-age-2"
"6129",512180000,206.428,0.04208,447414000,137.457,0.0469568,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",29,"D4-F0-G0-X4-yellow-age-2"
"6130",496423000,162.423,0.04208,433545000,149.142,0.0420495,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",30,"D4-F0-G0-X4-yellow-age-2"
"6131",483492000,181.612,0.04208,424039000,172.589,0.041694,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",31,"D4-F0-G0-X4-yellow-age-2"
"6132",472639000,157.75,0.04208,416284000,141.947,0.0430022,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",32,"D4-F0-G0-X4-yellow-age-2"
"6133",463082000,538.596,0.04208,408901000,462.112,0.0478674,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",33,"D4-F0-G0-X4-yellow-age-2"
"6134",454221000,411.873,0.04208,400070000,354.519,0.0511036,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",34,"D4-F0-G0-X4-yellow-age-2"
"6135",445758000,205.995,0.04208,390185000,194.781,0.0462217,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",35,"D4-F0-G0-X4-yellow-age-2"
"6136",437680000,132.23,0.04208,382078000,156.809,0.0437217,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",36,"D4-F0-G0-X4-yellow-age-2"
"6137",430077000,239.342,0.04208,374970000,216.97,0.049317,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",37,"D4-F0-G0-X4-yellow-age-2"
"6138",422924000,321.877,0.04208,366233000,285.914,0.0462887,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",38,"D4-F0-G0-X4-yellow-age-2"
"6139",416021000,168.981,0.04208,358709000,108.366,0.0532141,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",39,"D4-F0-G0-X4-yellow-age-2"
"6140",409064000,252.152,0.04208,349004000,200.909,0.0508174,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",40,"D4-F0-G0-X4-yellow-age-2"
"6141",401797000,235.105,0.04208,339972000,223.548,0.0498143,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",41,"D4-F0-G0-X4-yellow-age-2"
"6142",394115000,198.229,0.04208,331064000,150.019,0.0532009,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",42,"D4-F0-G0-X4-yellow-age-2"
"6143",386094000,250.683,0.04208,321094000,177.961,0.046125,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",43,"D4-F0-G0-X4-yellow-age-2"
"6144",377995000,379.72,0.04208,313388000,351.851,0.0581656,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",44,"D4-F0-G0-X4-yellow-age-2"
"6145",370204000,211.716,0.04208,302887000,156.107,0.053771,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",45,"D4-F0-G0-X4-yellow-age-2"
"6146",363107000,382.864,0.04208,294677000,303.643,0.0429572,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",46,"D4-F0-G0-X4-yellow-age-2"
"6147",356926000,282.565,0.04208,290434000,229.219,0.0575514,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",47,"D4-F0-G0-X4-yellow-age-2"
"6148",351606000,123.651,0.04208,283430000,107.826,0.0442664,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",48,"D4-F0-G0-X4-yellow-age-2"
"6149",346852000,86.4367,0.04208,280511000,72.8719,0.0559204,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",49,"D4-F0-G0-X4-yellow-age-2"
"6150",342310000,122.771,0.04208,275029000,131.451,0.0464926,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",50,"D4-F0-G0-X4-yellow-age-2"
"6151",337739000,265.61,0.04208,271881000,209.925,0.0533867,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",51,"D4-F0-G0-X4-yellow-age-2"
"6152",333089000,191.042,0.04208,266956000,145.969,0.047669,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",52,"D4-F0-G0-X4-yellow-age-2"
"6153",328440000,120.299,0.04208,263268000,110.327,0.0482841,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",53,"D4-F0-G0-X4-yellow-age-2"
"6154",323929000,173.406,0.04208,259373000,163.528,0.0468309,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",54,"D4-F0-G0-X4-yellow-age-2"
"6155",319706000,172.811,0.04208,255885000,131.142,0.053437,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",55,"D4-F0-G0-X4-yellow-age-2"
"6156",315905000,85.1004,0.04208,251150000,95.3951,0.0565495,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",56,"D4-F0-G0-X4-yellow-age-2"
"6157",312596000,201.379,0.04208,246164000,160.944,0.0523399,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",57,"D4-F0-G0-X4-yellow-age-2"
"6158",309753000,417.848,0.04208,242553000,335.461,0.0497182,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",58,"D4-F0-G0-X4-yellow-age-2"
"6159",307217000,198.253,0.04208,239803000,145.955,0.0516973,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",59,"D4-F0-G0-X4-yellow-age-2"
"6160",304697000,116.412,0.04208,236709000,105.666,0.0554091,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",60,"D4-F0-G0-X4-yellow-age-2"
"6161",301832000,94.3562,0.04208,232678000,87.364,0.0504657,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",61,"D4-F0-G0-X4-yellow-age-2"
"6162",298312000,99.2043,0.04208,229263000,74.6904,0.0555891,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",62,"D4-F0-G0-X4-yellow-age-2"
"6163",293996000,264.533,0.04208,224305000,234.463,0.0450375,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",63,"D4-F0-G0-X4-yellow-age-2"
"6164",288962000,95.1799,0.04208,221010000,88.7332,0.0509599,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",64,"D4-F0-G0-X4-yellow-age-2"
"6165",283446000,359.594,0.04208,216222000,280.748,0.0410436,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",65,"D4-F0-G0-X4-yellow-age-2"
"6166",277723000,166.82,0.04208,213242000,135.687,0.0524327,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",66,"D4-F0-G0-X4-yellow-age-2"
"6167",272014000,176.629,0.04208,208099000,150.22,0.0537461,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",67,"D4-F0-G0-X4-yellow-age-2"
"6168",266486000,38.3903,0.04208,202952000,41.767,0.0465395,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",68,"D4-F0-G0-X4-yellow-age-2"
"6169",261284000,249.794,0.04208,199432000,218.807,0.0544667,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",69,"D4-F0-G0-X4-yellow-age-2"
"6170",256544000,245.348,0.04208,194891000,191.518,0.0524157,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",70,"D4-F0-G0-X4-yellow-age-2"
"6171",252352000,96.5306,0.04208,191189000,78.9453,0.051454,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",71,"D4-F0-G0-X4-yellow-age-2"
"6172",248685000,200.636,0.04208,188074000,158.042,0.0474571,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",72,"D4-F0-G0-X4-yellow-age-2"
"6173",245396000,291.972,0.04208,185902000,270.005,0.0416071,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",73,"D4-F0-G0-X4-yellow-age-2"
"6174",242247000,221.364,0.04208,184750000,170.801,0.0521241,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",74,"D4-F0-G0-X4-yellow-age-2"
"6175",239074000,214.589,0.04208,181851000,185.3,0.0498443,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",75,"D4-F0-G0-X4-yellow-age-2"
"6176",235881000,199.41,0.04208,179344000,161.993,0.0539164,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",76,"D4-F0-G0-X4-yellow-age-2"
"6177",232807000,116.128,0.04208,176341000,84.1915,0.0477002,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",77,"D4-F0-G0-X4-yellow-age-2"
"6178",230021000,81.018,0.04208,174579000,67.0564,0.0465915,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",78,"D4-F0-G0-X4-yellow-age-2"
"6179",227604000,141.599,0.04208,173274000,143.1,0.0534603,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",79,"D4-F0-G0-X4-yellow-age-2"
"6180",225526000,113.231,0.04208,171193000,93.5841,0.0480347,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",80,"D4-F0-G0-X4-yellow-age-2"
"6181",223679000,61.2756,0.04208,170126000,67.3382,0.0558088,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",81,"D4-F0-G0-X4-yellow-age-2"
"6182",221978000,142.228,0.04208,168041000,102.317,0.0464586,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",82,"D4-F0-G0-X4-yellow-age-2"
"6183",220421000,160.993,0.04208,167467000,116.654,0.0467925,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",83,"D4-F0-G0-X4-yellow-age-2"
"6184",219081000,327.206,0.04208,166997000,275.281,0.0461222,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",84,"D4-F0-G0-X4-yellow-age-2"
"6185",218032000,213.825,0.04208,166828000,142.975,0.0552461,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",85,"D4-F0-G0-X4-yellow-age-2"
"6186",217303000,114.113,0.04208,165586000,93.4947,0.0524665,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",86,"D4-F0-G0-X4-yellow-age-2"
"6187",216837000,255.69,0.04208,164980000,163.355,0.0494055,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",87,"D4-F0-G0-X4-yellow-age-2"
"6188",216482000,136.928,0.04208,164898000,100.855,0.0494711,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",88,"D4-F0-G0-X4-yellow-age-2"
"6189",215989000,232.741,0.04208,164673000,179.005,0.0503156,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",89,"D4-F0-G0-X4-yellow-age-2"
"6190",215087000,199.143,0.04208,163971000,131.279,0.0455693,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",90,"D4-F0-G0-X4-yellow-age-2"
"6191",213575000,105.423,0.04208,163417000,86.1833,0.0418059,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",91,"D4-F0-G0-X4-yellow-age-2"
"6192",211397000,365.129,0.04208,162815000,170.071,0.055423,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",92,"D4-F0-G0-X4-yellow-age-2"
"6193",208666000,192.764,0.04208,159773000,177.679,0.0506772,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",93,"D4-F0-G0-X4-yellow-age-2"
"6194",205631000,179.375,0.04208,157160000,197.637,0.0529598,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",94,"D4-F0-G0-X4-yellow-age-2"
"6195",202638000,91.142,0.04208,154214000,93.94,0.0512622,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",95,"D4-F0-G0-X4-yellow-age-2"
"6196",200044000,71.4408,0.04208,151745000,102.787,0.0496851,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",96,"D4-F0-G0-X4-yellow-age-2"
"6197",198136000,136.036,0.04208,149908000,204.451,0.0494139,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",97,"D4-F0-G0-X4-yellow-age-2"
"6198",197044000,122.332,0.04208,148601000,117.626,0.0480126,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",98,"D4-F0-G0-X4-yellow-age-2"
"6199",196725000,220.225,0.04208,147920000,141.114,0.0420136,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",99,"D4-F0-G0-X4-yellow-age-2"
"6200",196999000,123.451,0.04208,148298000,136.148,0.0547414,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",100,"D4-F0-G0-X4-yellow-age-2"
"6201",580652000,323.448,0,545094000,328.014,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",1,"D4-F0-G0-X4-yellow-age-3"
"6202",580653000,244.179,0,545096000,194.219,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",2,"D4-F0-G0-X4-yellow-age-3"
"6203",580653000,123.875,0,545096000,125.329,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",3,"D4-F0-G0-X4-yellow-age-3"
"6204",580652000,130.368,0,545095000,159.531,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",4,"D4-F0-G0-X4-yellow-age-3"
"6205",580649000,108.177,0,545094000,110.462,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",5,"D4-F0-G0-X4-yellow-age-3"
"6206",580643000,394.79,0,545090000,435.236,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",6,"D4-F0-G0-X4-yellow-age-3"
"6207",580633000,317.304,0,545086000,296.82,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",7,"D4-F0-G0-X4-yellow-age-3"
"6208",580615000,408.269,0,545077000,315.891,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",8,"D4-F0-G0-X4-yellow-age-3"
"6209",580580000,243.442,0,545058000,217.568,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",9,"D4-F0-G0-X4-yellow-age-3"
"6210",580515000,358.47,0,545019000,229.424,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",10,"D4-F0-G0-X4-yellow-age-3"
"6211",580398000,160.598,0,544946000,177.891,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",11,"D4-F0-G0-X4-yellow-age-3"
"6212",580187000,159.563,0,544808000,178.597,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",12,"D4-F0-G0-X4-yellow-age-3"
"6213",579821000,438.707,0,544555000,406.195,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",13,"D4-F0-G0-X4-yellow-age-3"
"6214",579208000,267.311,0,544113000,177.946,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",14,"D4-F0-G0-X4-yellow-age-3"
"6215",578230000,277.396,0,543381000,236.623,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",15,"D4-F0-G0-X4-yellow-age-3"
"6216",576789000,217.515,0,542279000,188.432,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",16,"D4-F0-G0-X4-yellow-age-3"
"6217",574877000,459.033,0,540807000,516.857,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",17,"D4-F0-G0-X4-yellow-age-3"
"6218",572655000,373.053,0,539107000,299.678,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",18,"D4-F0-G0-X4-yellow-age-3"
"6219",570453000,381.161,0,537440000,382.584,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",19,"D4-F0-G0-X4-yellow-age-3"
"6220",568673000,324.03,0,536087000,265.576,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",20,"D4-F0-G0-X4-yellow-age-3"
"6221",567612000,157.854,0,535202000,204.783,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",21,"D4-F0-G0-X4-yellow-age-3"
"6222",567339000,616.201,0,534740000,456.519,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",22,"D4-F0-G0-X4-yellow-age-3"
"6223",567708000,193.079,0,534525000,157.555,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",23,"D4-F0-G0-X4-yellow-age-3"
"6224",568458000,69.3614,0,534361000,104.646,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",24,"D4-F0-G0-X4-yellow-age-3"
"6225",569387000,598.046,0,534171000,549.705,0,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",25,"D4-F0-G0-X4-yellow-age-3"
"6226",570441000,477.061,0.04208,534021000,461.481,0.0412863,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",26,"D4-F0-G0-X4-yellow-age-3"
"6227",549990000,328.467,0.04208,514127000,279.992,0.0460021,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",27,"D4-F0-G0-X4-yellow-age-3"
"6228",531125000,168.061,0.04208,493670000,237.759,0.0400078,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",28,"D4-F0-G0-X4-yellow-age-3"
"6229",513988000,648.798,0.04208,477784000,515.291,0.0474566,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",29,"D4-F0-G0-X4-yellow-age-3"
"6230",498659000,134.681,0.04208,460566000,140.779,0.0367051,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",30,"D4-F0-G0-X4-yellow-age-3"
"6231",485126000,213.469,0.04208,449784000,240.512,0.0441635,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",31,"D4-F0-G0-X4-yellow-age-3"
"6232",473280000,152.815,0.04208,437629000,173.661,0.0526131,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",32,"D4-F0-G0-X4-yellow-age-3"
"6233",462902000,141.943,0.04208,423805000,163.596,0.0402075,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",33,"D4-F0-G0-X4-yellow-age-3"
"6234",453715000,425.673,0.04208,415989000,421.411,0.0267302,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",34,"D4-F0-G0-X4-yellow-age-3"
"6235",445485000,160.631,0.04208,413863000,163.866,0.0456046,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",35,"D4-F0-G0-X4-yellow-age-3"
"6236",438059000,216.428,0.04208,405296000,234.59,0.0444737,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",36,"D4-F0-G0-X4-yellow-age-3"
"6237",431381000,181.3,0.04208,397888000,184.318,0.0403185,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",37,"D4-F0-G0-X4-yellow-age-3"
"6238",425456000,221.501,0.04208,392745000,200.516,0.0324713,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",38,"D4-F0-G0-X4-yellow-age-3"
"6239",420309000,566.65,0.04208,391137000,570.722,0.0427654,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",39,"D4-F0-G0-X4-yellow-age-3"
"6240",415882000,428.628,0.04208,386724000,375.223,0.0383301,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",40,"D4-F0-G0-X4-yellow-age-3"
"6241",411931000,254.425,0.04208,384451000,266.747,0.0501366,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",41,"D4-F0-G0-X4-yellow-age-3"
"6242",408070000,181.788,0.04208,378457000,168.796,0.0390962,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",42,"D4-F0-G0-X4-yellow-age-3"
"6243",403875000,302.201,0.04208,376074000,260.195,0.0352667,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",43,"D4-F0-G0-X4-yellow-age-3"
"6244",399005000,129.854,0.04208,374437000,105.288,0.0402897,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",44,"D4-F0-G0-X4-yellow-age-3"
"6245",393276000,157.114,0.04208,370439000,144.238,0.0573128,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",45,"D4-F0-G0-X4-yellow-age-3"
"6246",386725000,350.756,0.04208,360341000,305.629,0.0650608,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",46,"D4-F0-G0-X4-yellow-age-3"
"6247",379631000,295.616,0.04208,347814000,236.076,0.0527713,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",47,"D4-F0-G0-X4-yellow-age-3"
"6248",372398000,93.7286,0.04208,339524000,101.521,0.0593467,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",48,"D4-F0-G0-X4-yellow-age-3"
"6249",365424000,450.508,0.04208,329799000,345.299,0.037548,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",49,"D4-F0-G0-X4-yellow-age-3"
"6250",359041000,165.543,0.04208,327212000,146.423,0.0506244,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",50,"D4-F0-G0-X4-yellow-age-3"
"6251",353518000,122.823,0.04208,321505000,130.862,0.0512003,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",51,"D4-F0-G0-X4-yellow-age-3"
"6252",349048000,137.707,0.04208,316592000,151.944,0.0413557,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",52,"D4-F0-G0-X4-yellow-age-3"
"6253",345635000,127.244,0.04208,315284000,106.005,0.0409071,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",53,"D4-F0-G0-X4-yellow-age-3"
"6254",343038000,141.022,0.04208,314599000,124.019,0.0421801,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",54,"D4-F0-G0-X4-yellow-age-3"
"6255",340794000,242.323,0.04208,313608000,223.779,0.0400717,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",55,"D4-F0-G0-X4-yellow-age-3"
"6256",338402000,121.041,0.04208,312754000,117.292,0.0442095,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",56,"D4-F0-G0-X4-yellow-age-3"
"6257",335514000,51.1747,0.04208,309985000,51.3601,0.0400291,"D4-F0-G0-X4-yellow-age",3,"D4","F0","G0","X4","yellow-age",57,"D4-F0-G0-X4-yellow-age-3"
