"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","E","ID"
"20853",2893740,399348,0.195096,2875590,383961,0.195894,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",53,"E2","D2-E2-F0-G0-hake-age-13"
"20854",4888050,184618,0.195096,4859120,192926,0.196379,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",54,"E2","D2-E2-F0-G0-hake-age-13"
"20855",4758030,351621,0.195096,4725200,378783,0.19658,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",55,"E2","D2-E2-F0-G0-hake-age-13"
"20856",3891220,318806,0.195096,3858600,300929,0.196903,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",56,"E2","D2-E2-F0-G0-hake-age-13"
"20857",2966600,1044700,0.195096,2936470,1014860,0.197275,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",57,"E2","D2-E2-F0-G0-hake-age-13"
"20858",2179970,695171,0.195096,2155460,654692,0.197451,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",58,"E2","D2-E2-F0-G0-hake-age-13"
"20859",1586920,682831,0.195096,1567520,691681,0.197637,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",59,"E2","D2-E2-F0-G0-hake-age-13"
"20860",1197660,6418180,0.195096,1179380,6252610,0.198429,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",60,"E2","D2-E2-F0-G0-hake-age-13"
"20861",966445,9837900,0.195096,946307,9980460,0.199717,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",61,"E2","D2-E2-F0-G0-hake-age-13"
"20862",837040,862048,0.195096,815176,865556,0.200493,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",62,"E2","D2-E2-F0-G0-hake-age-13"
"20863",1094910,2995670,0.195096,1066970,3091040,0.19943,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",63,"E2","D2-E2-F0-G0-hake-age-13"
"20864",1910320,2400320,0.195096,1881580,2350810,0.197711,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",64,"E2","D2-E2-F0-G0-hake-age-13"
"20865",2487290,754229,0.195096,2469030,762322,0.196235,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",65,"E2","D2-E2-F0-G0-hake-age-13"
"20866",2475880,319451,0.195096,2468920,350122,0.195353,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",66,"E2","D2-E2-F0-G0-hake-age-13"
"20867",2346500,2238570,0.195096,2348010,2213290,0.194719,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",67,"E2","D2-E2-F0-G0-hake-age-13"
"20868",2081740,6528590,0.195096,2084750,6528130,0.194723,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",68,"E2","D2-E2-F0-G0-hake-age-13"
"20869",1706880,1400700,0.195096,1712220,1374680,0.194311,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",69,"E2","D2-E2-F0-G0-hake-age-13"
"20870",1462910,1820250,0.195096,1469580,1748270,0.193908,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",70,"E2","D2-E2-F0-G0-hake-age-13"
"20871",1626380,2197450,0.195096,1632550,2288040,0.194213,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",71,"E2","D2-E2-F0-G0-hake-age-13"
"20872",1866700,7889190,0.195096,1871270,7750550,0.194672,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",72,"E2","D2-E2-F0-G0-hake-age-13"
"20873",1819440,427635,0.195096,1818340,396330,0.195254,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",73,"E2","D2-E2-F0-G0-hake-age-13"
"20874",1753310,2077710,0.195096,1750530,2103030,0.195356,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",74,"E2","D2-E2-F0-G0-hake-age-13"
"20875",1992860,61268.7,0.195096,1988180,54662.7,0.195483,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",75,"E2","D2-E2-F0-G0-hake-age-13"
"20876",2219810,198377,0.195096,2205930,194474,0.196557,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",76,"E2","D2-E2-F0-G0-hake-age-13"
"20877",2053390,2012640,0.195096,2036070,1943630,0.196913,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",77,"E2","D2-E2-F0-G0-hake-age-13"
"20878",1762640,849048,0.195096,1746560,897826,0.197016,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",78,"E2","D2-E2-F0-G0-hake-age-13"
"20879",1388120,1924710,0.195096,1372970,1995250,0.197444,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",79,"E2","D2-E2-F0-G0-hake-age-13"
"20880",1150010,593333,0.195096,1132910,590282,0.198237,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",80,"E2","D2-E2-F0-G0-hake-age-13"
"20881",1046780,395569,0.195096,1029600,377643,0.198335,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",81,"E2","D2-E2-F0-G0-hake-age-13"
"20882",991626,473966,0.195096,982766,495339,0.196339,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",82,"E2","D2-E2-F0-G0-hake-age-13"
"20883",947856,298586,0.195096,947401,286607,0.194704,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",83,"E2","D2-E2-F0-G0-hake-age-13"
"20884",829154,2183100,0.195096,831259,2101560,0.194336,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",84,"E2","D2-E2-F0-G0-hake-age-13"
"20885",696677,10954400,0.195096,699713,10888300,0.194075,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",85,"E2","D2-E2-F0-G0-hake-age-13"
"20886",589103,19200100,0.195096,592482,19117900,0.193909,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",86,"E2","D2-E2-F0-G0-hake-age-13"
"20887",648593,565583,0.195096,646640,623572,0.195511,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",87,"E2","D2-E2-F0-G0-hake-age-13"
"20888",1386930,1310860,0.195096,1375770,1358120,0.19614,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",88,"E2","D2-E2-F0-G0-hake-age-13"
"20889",3088230,424187,0.195096,3069330,409896,0.196088,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",89,"E2","D2-E2-F0-G0-hake-age-13"
"20890",4273210,2692530,0.195096,4252520,2745120,0.196062,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",90,"E2","D2-E2-F0-G0-hake-age-13"
"20891",4034760,406689,0.195096,4020380,403117,0.195731,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",91,"E2","D2-E2-F0-G0-hake-age-13"
"20892",3356170,455482,0.195096,3348030,452603,0.195453,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",92,"E2","D2-E2-F0-G0-hake-age-13"
"20893",2726650,1693560,0.195096,2724230,1760670,0.19511,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",93,"E2","D2-E2-F0-G0-hake-age-13"
"20894",2227470,671326,0.195096,2230780,709818,0.19462,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",94,"E2","D2-E2-F0-G0-hake-age-13"
"20895",1736780,3171500,0.195096,1742350,3216310,0.194229,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",95,"E2","D2-E2-F0-G0-hake-age-13"
"20896",1396890,296213,0.195096,1406920,307132,0.193258,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",96,"E2","D2-E2-F0-G0-hake-age-13"
"20897",1196120,1138310,0.195096,1213840,1055270,0.191545,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",97,"E2","D2-E2-F0-G0-hake-age-13"
"20898",1139860,3159680,0.195096,1164830,3169040,0.190251,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",98,"E2","D2-E2-F0-G0-hake-age-13"
"20899",1130680,997529,0.195096,1160110,1168510,0.189801,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",99,"E2","D2-E2-F0-G0-hake-age-13"
"20900",1030590,202734,0.195096,1056060,337870,0.19026,"D2-E2-F0-G0-hake-age",13,"D2","F0","G0",NA,"hake-age",100,"E2","D2-E2-F0-G0-hake-age-13"
"20901",5007440,3020560,0,5716950,5671810,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",1,"E2","D2-E2-F0-G0-hake-age-14"
"20902",5007410,2914100,0,5717110,1833500,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",2,"E2","D2-E2-F0-G0-hake-age-14"
"20903",5006060,2477720,0,5727240,1929740,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",3,"E2","D2-E2-F0-G0-hake-age-14"
"20904",4989630,1590690,0,5830390,2077710,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",4,"E2","D2-E2-F0-G0-hake-age-14"
"20905",4943900,2426440,0,5873110,2344970,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",5,"E2","D2-E2-F0-G0-hake-age-14"
"20906",4851570,1301650,0,5661310,838828,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",6,"E2","D2-E2-F0-G0-hake-age-14"
"20907",4672470,11603000,0,5348160,10926100,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",7,"E2","D2-E2-F0-G0-hake-age-14"
"20908",4452830,686455,0,5031400,1249780,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",8,"E2","D2-E2-F0-G0-hake-age-14"
"20909",4270490,490963,0,4722840,270289,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",9,"E2","D2-E2-F0-G0-hake-age-14"
"20910",4575610,484880,0,4868200,497236,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",10,"E2","D2-E2-F0-G0-hake-age-14"
"20911",5099120,447872,0,5280980,633157,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",11,"E2","D2-E2-F0-G0-hake-age-14"
"20912",5040440,2702320,0,5175030,2707690,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",12,"E2","D2-E2-F0-G0-hake-age-14"
"20913",4657500,4663260,0,4748960,5361460,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",13,"E2","D2-E2-F0-G0-hake-age-14"
"20914",4166150,1351710,0,4240120,1386540,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",14,"E2","D2-E2-F0-G0-hake-age-14"
"20915",3795780,233261,0,3871510,202394,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",15,"E2","D2-E2-F0-G0-hake-age-14"
"20916",3743080,644934,0,3854810,832831,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",16,"E2","D2-E2-F0-G0-hake-age-14"
"20917",3782060,7666440,0,3946990,6850270,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",17,"E2","D2-E2-F0-G0-hake-age-14"
"20918",3605270,2255240,0,3785750,2080110,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",18,"E2","D2-E2-F0-G0-hake-age-14"
"20919",3320600,1741670,0,3497910,1772250,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",19,"E2","D2-E2-F0-G0-hake-age-14"
"20920",3396150,292649,0,3522950,281590,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",20,"E2","D2-E2-F0-G0-hake-age-14"
"20921",3760110,450149,0,3794570,362011,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",21,"E2","D2-E2-F0-G0-hake-age-14"
"20922",3887100,3862270,0,3863250,3767210,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",22,"E2","D2-E2-F0-G0-hake-age-14"
"20923",3759140,1638510,0,3710110,1847180,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",23,"E2","D2-E2-F0-G0-hake-age-14"
"20924",3460080,5965840,0,3397060,6072580,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",24,"E2","D2-E2-F0-G0-hake-age-14"
"20925",3288100,3266330,0,3214400,3384540,0,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",25,"E2","D2-E2-F0-G0-hake-age-14"
"20926",3297520,7062880,0.195096,3231770,7008030,0.198881,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",26,"E2","D2-E2-F0-G0-hake-age-14"
"20927",2957160,2626440,0.195096,2920430,2713220,0.196638,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",27,"E2","D2-E2-F0-G0-hake-age-14"
"20928",2899220,39173500,0.195096,2891320,38924400,0.194677,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",28,"E2","D2-E2-F0-G0-hake-age-14"
"20929",2978530,9519260,0.195096,2988080,9359750,0.193651,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",29,"E2","D2-E2-F0-G0-hake-age-14"
"20930",3249370,134366,0.195096,3266710,155101,0.19364,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",30,"E2","D2-E2-F0-G0-hake-age-14"
"20931",5138610,686362,0.195096,5152510,682269,0.193595,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",31,"E2","D2-E2-F0-G0-hake-age-14"
"20932",7669300,1717010,0.195096,7663260,1666520,0.19464,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",32,"E2","D2-E2-F0-G0-hake-age-14"
"20933",7762900,2932810,0.195096,7740240,2878690,0.195671,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",33,"E2","D2-E2-F0-G0-hake-age-14"
"20934",6479510,497013,0.195096,6451410,566982,0.196069,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",34,"E2","D2-E2-F0-G0-hake-age-14"
"20935",5077320,4446970,0.195096,5046050,4533140,0.196419,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",35,"E2","D2-E2-F0-G0-hake-age-14"
"20936",4000640,748015,0.195096,3965400,743321,0.196887,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",36,"E2","D2-E2-F0-G0-hake-age-14"
"20937",3175510,354104,0.195096,3142930,375066,0.197064,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",37,"E2","D2-E2-F0-G0-hake-age-14"
"20938",2633580,978201,0.195096,2614190,944907,0.196056,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",38,"E2","D2-E2-F0-G0-hake-age-14"
"20939",2300510,181625,0.195096,2293720,179531,0.195101,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",39,"E2","D2-E2-F0-G0-hake-age-14"
"20940",1864850,675881,0.195096,1864410,694478,0.194893,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",40,"E2","D2-E2-F0-G0-hake-age-14"
"20941",1472310,1562820,0.195096,1473740,1549150,0.194689,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",41,"E2","D2-E2-F0-G0-hake-age-14"
"20942",1159390,390337,0.195096,1159520,350225,0.194994,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",42,"E2","D2-E2-F0-G0-hake-age-14"
"20943",912822,1091160,0.195096,913152,1119910,0.194861,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",43,"E2","D2-E2-F0-G0-hake-age-14"
"20944",801116,2239500,0.195096,801868,2270250,0.194534,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",44,"E2","D2-E2-F0-G0-hake-age-14"
"20945",744770,270973,0.195096,742917,250472,0.195438,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",45,"E2","D2-E2-F0-G0-hake-age-14"
"20946",693027,15262500,0.195096,689673,15236800,0.195797,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",46,"E2","D2-E2-F0-G0-hake-age-14"
"20947",744911,7069640,0.195096,744791,7081060,0.194319,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",47,"E2","D2-E2-F0-G0-hake-age-14"
"20948",859590,1014470,0.195096,861723,926569,0.194119,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",48,"E2","D2-E2-F0-G0-hake-age-14"
"20949",1642690,344078,0.195096,1644770,331554,0.193626,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",49,"E2","D2-E2-F0-G0-hake-age-14"
"20950",2896320,612160,0.195096,2899490,600205,0.194,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",50,"E2","D2-E2-F0-G0-hake-age-14"
"20951",3286060,3710770,0.195096,3285780,3780220,0.194891,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",51,"E2","D2-E2-F0-G0-hake-age-14"
"20952",2919250,2433450,0.195096,2911360,2313660,0.195774,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",52,"E2","D2-E2-F0-G0-hake-age-14"
"20953",2361290,1023140,0.195096,2349490,1070030,0.196151,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",53,"E2","D2-E2-F0-G0-hake-age-14"
"20954",2020610,3319830,0.195096,2011250,3254910,0.195725,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",54,"E2","D2-E2-F0-G0-hake-age-14"
"20955",1913950,3141220,0.195096,1904560,3105920,0.195666,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",55,"E2","D2-E2-F0-G0-hake-age-14"
"20956",1765220,1324180,0.195096,1751990,1336370,0.196554,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",56,"E2","D2-E2-F0-G0-hake-age-14"
"20957",1668770,138128,0.195096,1653900,142097,0.196616,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",57,"E2","D2-E2-F0-G0-hake-age-14"
"20958",1720390,2787190,0.195096,1700940,2812840,0.197035,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",58,"E2","D2-E2-F0-G0-hake-age-14"
"20959",1697830,1838810,0.195096,1676510,1770760,0.197414,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",59,"E2","D2-E2-F0-G0-hake-age-14"
"20960",1495610,938157,0.195096,1476040,931717,0.197624,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",60,"E2","D2-E2-F0-G0-hake-age-14"
"20961",1340040,590583,0.195096,1324300,600139,0.197092,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",61,"E2","D2-E2-F0-G0-hake-age-14"
"20962",1324360,962841,0.195096,1309450,937397,0.196928,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",62,"E2","D2-E2-F0-G0-hake-age-14"
"20963",1253640,3335530,0.195096,1235900,3337540,0.197893,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",63,"E2","D2-E2-F0-G0-hake-age-14"
"20964",1104980,1877720,0.195096,1087230,1973750,0.198346,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",64,"E2","D2-E2-F0-G0-hake-age-14"
"20965",969292,4601140,0.195096,952189,4622620,0.198478,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",65,"E2","D2-E2-F0-G0-hake-age-14"
"20966",1006590,682859,0.195096,990646,673076,0.197458,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",66,"E2","D2-E2-F0-G0-hake-age-14"
"20967",1166480,40225.4,0.195096,1158130,35652,0.195494,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",67,"E2","D2-E2-F0-G0-hake-age-14"
"20968",1384930,2215840,0.195096,1387610,2229580,0.193666,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",68,"E2","D2-E2-F0-G0-hake-age-14"
"20969",1521340,4574520,0.195096,1529640,4630260,0.193409,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",69,"E2","D2-E2-F0-G0-hake-age-14"
"20970",1358460,1264300,0.195096,1367540,1276730,0.193606,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",70,"E2","D2-E2-F0-G0-hake-age-14"
"20971",1215060,5906370,0.195096,1224660,5806120,0.19311,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",71,"E2","D2-E2-F0-G0-hake-age-14"
"20972",1344830,942786,0.195096,1358660,939631,0.192233,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",72,"E2","D2-E2-F0-G0-hake-age-14"
"20973",1522850,2871280,0.195096,1541640,2923040,0.192155,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",73,"E2","D2-E2-F0-G0-hake-age-14"
"20974",1723110,897196,0.195096,1738560,918725,0.192904,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",74,"E2","D2-E2-F0-G0-hake-age-14"
"20975",1898490,1118360,0.195096,1906440,1139470,0.194007,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",75,"E2","D2-E2-F0-G0-hake-age-14"
"20976",1848270,930220,0.195096,1855480,996361,0.193999,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",76,"E2","D2-E2-F0-G0-hake-age-14"
"20977",1729970,1581720,0.195096,1741190,1538920,0.193329,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",77,"E2","D2-E2-F0-G0-hake-age-14"
"20978",1511480,898610,0.195096,1526530,864422,0.192637,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",78,"E2","D2-E2-F0-G0-hake-age-14"
"20979",1300920,4494510,0.195096,1321270,4527790,0.191449,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",79,"E2","D2-E2-F0-G0-hake-age-14"
"20980",1152860,632278,0.195096,1175360,663645,0.190766,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",80,"E2","D2-E2-F0-G0-hake-age-14"
"20981",1069610,477216,0.195096,1087310,461646,0.191717,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",81,"E2","D2-E2-F0-G0-hake-age-14"
"20982",1160780,2516870,0.195096,1175540,2533490,0.192059,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",82,"E2","D2-E2-F0-G0-hake-age-14"
"20983",1288310,3647520,0.195096,1305150,3536360,0.191963,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",83,"E2","D2-E2-F0-G0-hake-age-14"
"20984",1186330,456234,0.195096,1204110,457626,0.191882,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",84,"E2","D2-E2-F0-G0-hake-age-14"
"20985",1129980,1797920,0.195096,1146560,1738230,0.191983,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",85,"E2","D2-E2-F0-G0-hake-age-14"
"20986",1265610,11733100,0.195096,1275830,11788700,0.19317,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",86,"E2","D2-E2-F0-G0-hake-age-14"
"20987",1340050,1068230,0.195096,1340620,1011540,0.1951,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",87,"E2","D2-E2-F0-G0-hake-age-14"
"20988",1320390,3488440,0.195096,1313910,3385710,0.195964,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",88,"E2","D2-E2-F0-G0-hake-age-14"
"20989",1839340,426206,0.195096,1831370,455749,0.194981,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",89,"E2","D2-E2-F0-G0-hake-age-14"
"20990",2451810,527368,0.195096,2444380,523245,0.195113,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",90,"E2","D2-E2-F0-G0-hake-age-14"
"20991",2491730,389948,0.195096,2476170,387044,0.1963,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",91,"E2","D2-E2-F0-G0-hake-age-14"
"20992",2294290,27784700,0.195096,2272010,27958900,0.197098,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",92,"E2","D2-E2-F0-G0-hake-age-14"
"20993",1891650,696788,0.195096,1869500,784611,0.197561,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",93,"E2","D2-E2-F0-G0-hake-age-14"
"20994",1627170,347486,0.195096,1607740,286884,0.196898,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",94,"E2","D2-E2-F0-G0-hake-age-14"
"20995",2814770,61903.6,0.195096,2811400,47268,0.193643,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",95,"E2","D2-E2-F0-G0-hake-age-14"
"20996",4373670,1391190,0.195096,4394530,1425330,0.193196,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",96,"E2","D2-E2-F0-G0-hake-age-14"
"20997",4208010,2385020,0.195096,4239010,2199320,0.193438,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",97,"E2","D2-E2-F0-G0-hake-age-14"
"20998",3434630,2862450,0.195096,3462960,3060980,0.193372,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",98,"E2","D2-E2-F0-G0-hake-age-14"
"20999",2678000,730456,0.195096,2702730,1154080,0.193199,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",99,"E2","D2-E2-F0-G0-hake-age-14"
"21000",2192000,5422720,0.195096,2206110,2975640,0.193661,"D2-E2-F0-G0-hake-age",14,"D2","F0","G0",NA,"hake-age",100,"E2","D2-E2-F0-G0-hake-age-14"
"21001",5007440,1293890,0,4493050,2431400,0,"D3-E2-F0-G0-hake-age",7,"D3","F0","G0",NA,"hake-age",1,"E2","D3-E2-F0-G0-hake-age-7"
