"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","L_at_Amax_Fem_GP_1_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","params_stuck_low_em","params_stuck_high_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","D","F","G","X","species","max_grad","version","RunTime","hessian","E","ID"
"23",1345900,409881,5007440,0.205811752112856,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,186153,153151,4.1704e-07,0,1.71609e-10,NA,NA,NA,5916.56,147174,NA,NA,NA,NA,60.3202,0,0,0,0,0,1611840,477490,5975340,0.182513463669013,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.1767,0.82,1.4,0,0,0,0,0,0.00293792,0,4.35874,-1,1.11572,15,-999,999,3.74084,-1,1.07759,15,-999,999,186153,9613370,4.90813e-12,0,9612100,NA,NA,NA,1196.13,NA,NA,NA,NA,NA,73.6419,0,0,0.0008736,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G0-X1-hake-age",13,"D1","F0","G0","X1","hake-age",0.0259677,"#V3.24O",0.9,FALSE,NA,"D1-F0-G0-X1-hake-age-13"
"24",1345900,409881,5007440,0.437748630038503,0,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,379954,153117,4.3857e-07,0,2.11998e-10,NA,NA,NA,5736.79,147328,NA,NA,NA,NA,51.7778,0,0,0,0,0,1445600,413395,5314330,0.421012620593753,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.0595,0.82,1.4,0,0,0,0,0,0.00943766,0,4.36698,-1,1.1243,15,-999,999,3.73765,-1,1.07675,15,-999,999,379954,9569090,4.28956e-12,0,9567730,NA,NA,NA,1279.31,NA,NA,NA,NA,NA,77.6255,0,0,0.000868387,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G0-X1-hake-age",14,"D1","F0","G0","X1","hake-age",16259.7,"#V3.24O",0.616666666666667,FALSE,NA,"D1-F0-G0-X1-hake-age-14"
"25",1207130,373568,5007440,0.105489032319908,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,99775.4,266256,96970.1,0,25.2786,NA,NA,NA,6021.6,163145,NA,NA,NA,NA,93.0723,0,0,0,0,0,854980,255981,3546830,0.154966829535106,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.6551,0.82,1.4,0,0,0,0,0,-0.00395743,0,4.32457,-1,1.09278,15,-999,999,3.72065,-1,1.05423,15,-999,999,99775.4,9234220,4.08034e-12,0,9232900,NA,NA,NA,1250.33,NA,NA,NA,NA,NA,74.7301,0,0,0.000906951,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",1,"D1","F0","G1","X1","hake-age",0.0178865,"#V3.24O",1.36666666666667,FALSE,NA,"D1-F0-G1-X1-hake-age-1"
"26",1207130,373568,5007440,0.198885458437844,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,173837,268314,99290.6,0,26.1828,NA,NA,NA,5820.21,163099,NA,NA,NA,NA,77.0287,0,0,0,0,0,1098190,327759,4505500,0.224807457551881,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.8944,0.82,1.4,0,0,0,0,0,0.000596096,0,4.33979,-1,1.10048,15,-999,999,3.71731,-1,1.05069,15,-999,999,173837,9287010,4.69274e-12,0,9285670,NA,NA,NA,1262.44,NA,NA,NA,NA,NA,79.3698,0,0,0.000903922,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",2,"D1","F0","G1","X1","hake-age",0.00392042,"#V3.24O",1.33333333333333,FALSE,NA,"D1-F0-G1-X1-hake-age-2"
"27",1207130,373568,5007440,0.546770405636413,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,487289,265527,94191.2,0,24.7189,NA,NA,NA,6349.65,164878,NA,NA,NA,NA,83.574,0,0,0,0,0,1003290,313892,4211630,0.658576370668838,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.8269,0.82,1.4,0,0,0,0,0,-0.0114658,0,4.3188,-1,1.08846,15,-999,999,3.6871,-1,1.03387,15,-999,999,487289,9314510,3.55132e-12,0,9313190,NA,NA,NA,1235.38,NA,NA,NA,NA,NA,83.9464,0,0,0.000925888,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",7,"D1","F0","G1","X1","hake-age",0.0201603,"#V3.24O",0.983333333333333,FALSE,NA,"D1-F0-G1-X1-hake-age-7"
"28",1207130,373568,5007440,0.339406962439889,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,308548,256922,87964.4,0,22.9976,NA,NA,NA,6073.28,162794,NA,NA,NA,NA,67.4888,0,0,0,0,0,1186710,350237,4836250,0.349152752649263,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9652,0.82,1.4,0,0,0,0,0,-0.00389676,0,4.33585,-1,1.10058,15,-999,999,3.66911,-1,1.02775,15,-999,999,308548,9548590,3.99134e-12,0,9547220,NA,NA,NA,1300.06,NA,NA,NA,NA,NA,71.7435,0,0,0.000922286,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",8,"D1","F0","G1","X1","hake-age",0.0350587,"#V3.24O",0.883333333333333,FALSE,NA,"D1-F0-G1-X1-hake-age-8"
"29",1207130,373568,5007440,0.279685827488697,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,260171,256568,87262.1,0,22.7199,NA,NA,NA,6065.81,163145,NA,NA,NA,NA,72.3999,0,0,0,0,0,1107210,338179,4607200,0.316925681541934,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9167,0.82,1.4,0,0,0,0,0,-0.00777066,0,4.36326,-1,1.12384,15,-999,999,3.68487,-1,1.03836,15,-999,999,260171,9428350,4.13075e-12,0,9427110,NA,NA,NA,1170.58,NA,NA,NA,NA,NA,73.1562,0,0,0.000897674,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",9,"D1","F0","G1","X1","hake-age",0.00447196,"#V3.24O",0.866666666666667,FALSE,NA,"D1-F0-G1-X1-hake-age-9"
"30",1207130,373568,5007440,0.3392791526209,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,331222,287703,119081,0,32.0278,NA,NA,NA,5732.45,162771,NA,NA,NA,NA,85.5336,0,0,0,0,0,852383,255231,3507590,0.512029627179916,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.644,0.82,1.4,0,0,0,0,0,0.00208131,0,4.33497,-1,1.10447,15,-999,999,3.7458,-1,1.07395,15,-999,999,331222,9051490,4.55769e-12,0,9050160,NA,NA,NA,1259.91,NA,NA,NA,NA,NA,73.9695,0,0,0.000884125,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",10,"D1","F0","G1","X1","hake-age",0.0997087,"#V3.24O",1.86666666666667,FALSE,NA,"D1-F0-G1-X1-hake-age-10"
"31",1207130,373568,5007440,0.304011630693528,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,278809,272257,103582,0,27.6521,NA,NA,NA,5857.28,162722,NA,NA,NA,NA,67.6383,0,0,0,0,0,1020810,309854,4243370,0.349170588470956,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.8344,0.82,1.4,0,0,0,0,0,0.000423846,0,4.32567,-1,1.09267,15,-999,999,3.71844,-1,1.07334,15,-999,999,278809,9322900,4.50904e-12,0,9321550,NA,NA,NA,1280.49,NA,NA,NA,NA,NA,69.7806,0,0,0.000893612,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",11,"D1","F0","G1","X1","hake-age",0.0558652,"#V3.24O",0.883333333333333,FALSE,NA,"D1-F0-G1-X1-hake-age-11"
"32",1207130,373568,5007440,0.598395587365999,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,556379,253448,84148.4,0,22.0027,NA,NA,NA,6207.82,162995,NA,NA,NA,NA,75.3363,0,0,0,0,0,1244140,394875,5331910,0.577716052971637,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.0628,0.82,1.4,0,0,0,0,0,0.00287781,0,4.3455,-1,1.10847,15,-999,999,3.7421,-1,1.08656,15,-999,999,556379,9561860,4.29061e-12,0,9560560,NA,NA,NA,1216.95,NA,NA,NA,NA,NA,85.5646,0,0,0.000872577,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",12,"D1","F0","G1","X1","hake-age",0.0779822,"#V3.24O",0.883333333333333,FALSE,NA,"D1-F0-G1-X1-hake-age-12"
"33",1207130,373568,5007440,0.155085033470196,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,144623,267402,98875.6,0,25.953,NA,NA,NA,5847.7,162592,NA,NA,NA,NA,60.3202,0,0,0,0,0,1442740,440524,6012850,0.136400874793151,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.183,0.82,1.4,0,0,0,0,0,-0.00132021,0,4.33918,-1,1.10418,15,-999,999,3.71137,-1,1.05651,15,-999,999,144623,9447710,4.62869e-12,0,9446420,NA,NA,NA,1218.77,NA,NA,NA,NA,NA,73.3864,0,0,0.000897451,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",13,"D1","F0","G1","X1","hake-age",0.0100829,"#V3.24O",0.95,FALSE,NA,"D1-F0-G1-X1-hake-age-13"
"34",1207130,373568,5007440,0.344459444346812,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,308206,262709,94181.3,0,24.6109,NA,NA,NA,5697.91,162753,NA,NA,NA,NA,51.7778,0,0,0,0,0,1437800,433931,5924990,0.30439882598958,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.1683,0.82,1.4,0,0,0,0,0,-0.00701573,0,4.3245,-1,1.10423,15,-999,999,3.71364,-1,1.0513,15,-999,999,308206,9410730,3.56477e-12,0,9409360,NA,NA,NA,1308.5,NA,NA,NA,NA,NA,66.4958,0,0,0.000901438,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-X1-hake-age",14,"D1","F0","G1","X1","hake-age",0.0173615,"#V3.24O",0.75,FALSE,NA,"D1-F0-G1-X1-hake-age-14"
"35",215129000,32.052,580652000,0.356618077609308,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.8862,328882,1.29371e-07,0,-178.211,NA,NA,NA,11365,317635,NA,NA,NA,NA,59.5782,0,0,0,0,0,218113000,30.7202,589885000,0.371360519423277,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.61578,0.44,0.5,0,0,0,0,0,-0.00337273,0,21.2764,-1,4.08762,15,-999,999,18.1782,-1,4.06647,15,-999,999,37.8862,5251280,5.61444e-09,0,5246540,NA,NA,NA,4754.27,NA,NA,NA,NA,NA,-11.6606,0,0,0.000899401,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",7,"D2","F0","G0","X2","yellow-age",1.48817e-05,"#V3.24O",3.06666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-7"
"36",215129000,32.052,580652000,0.383236430770926,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,40.0336,329193,1.17561e-07,0,-178.211,NA,NA,NA,11704.8,317618,NA,NA,NA,NA,47.5327,0,0,0,0,0,226602000,32.3421,609471000,0.392164680518023,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.64844,0.44,0.5,0,0,0,0,0,-0.0147805,0,21.1414,-1,4.08137,15,-999,999,18.2974,-1,4.08623,15,-999,999,40.0336,5292990,4.56227e-09,0,5288310,NA,NA,NA,4705.61,NA,NA,NA,NA,NA,-21.9538,0,0,0.000896855,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",2.94675e-05,"#V3.24O",3.15,FALSE,NA,"D2-F0-G0-X2-yellow-age-8"
"37",215129000,32.052,580652000,0.361469520470092,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.0324,329075,8.89753e-08,0,-178.211,NA,NA,NA,11572.5,317630,NA,NA,NA,NA,50.5648,0,0,0,0,0,219606000,31.309,596902000,0.372610579291073,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.6276,0.44,0.5,0,0,0,0,0,0.016894,0,21.2356,-1,4.08924,15,-999,999,18.6357,-1,4.12918,15,-999,999,37.0324,5290800,4.79663e-09,0,5286180,NA,NA,NA,4638.43,NA,NA,NA,NA,NA,-17.5467,0,0,0.000885457,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",3.15563e-06,"#V3.24O",3.18333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-9"
"38",215129000,32.052,580652000,0.28928859282324,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,29.7586,328676,1.2105e-07,0,-178.211,NA,NA,NA,11190.2,317607,NA,NA,NA,NA,56.2611,0,0,0,0,0,211276000,30.1146,570731000,0.32074479921364,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.58277,0.44,0.5,0,0,0,0,0,0.0118497,0,21.1872,-1,4.06949,15,-999,999,18.5838,-1,4.10153,15,-999,999,29.7586,5238150,5.93153e-09,0,5233530,NA,NA,NA,4642.38,NA,NA,NA,NA,NA,-15.4206,0,0,0.00089456,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",10,"D2","F0","G0","X2","yellow-age",5.28012e-07,"#V3.24O",3.1,FALSE,NA,"D2-F0-G0-X2-yellow-age-10"
"39",215129000,32.052,580652000,0.340944317766924,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,35.3812,328948,1.22703e-07,0,-178.211,NA,NA,NA,11459.4,317622,NA,NA,NA,NA,44.1245,0,0,0,0,0,223130000,31.3695,601461000,0.339546537514486,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63521,0.44,0.5,0,0,0,0,0,0.00972775,0,21.2838,-1,4.08114,15,-999,999,18.2496,-1,4.06568,15,-999,999,35.3812,5280370,5.16546e-09,0,5275710,NA,NA,NA,4680.88,NA,NA,NA,NA,NA,-23.7775,0,0,0.000900235,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",11,"D2","F0","G0","X2","yellow-age",0.00615108,"#V3.24O",3.15,FALSE,NA,"D2-F0-G0-X2-yellow-age-11"
"40",215129000,32.052,580652000,0.42238208083327,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,44.5323,329417,1.24743e-07,0,-178.211,NA,NA,NA,11897.8,317639,NA,NA,NA,NA,58.566,0,0,0,0,0,231204000,32.6529,622978000,0.396511594309911,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.67036,0.44,0.5,0,0,0,0,0,0.0174401,0,21.5079,-1,4.12188,15,-999,999,18.417,-1,4.11079,15,-999,999,44.5323,5312910,4.48326e-09,0,5308290,NA,NA,NA,4626.45,NA,NA,NA,NA,NA,-9.04023,0,0,0.000882618,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",12,"D2","F0","G0","X2","yellow-age",0.0612541,"#V3.24O",3.11666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-12"
"41",215129000,32.052,580652000,0.382719770189373,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,39.7159,328961,1.57289e-07,0,-178.211,NA,NA,NA,11487.3,317605,NA,NA,NA,NA,46.3292,0,0,0,0,0,240989000,34.3084,647722000,0.366041295494055,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.70931,0.44,0.5,0,0,0,0,0,-0.0196702,0,21.2252,-1,4.0725,15,-999,999,18.0388,-1,4.06126,15,-999,999,39.7159,5347570,3.70567e-09,0,5343000,NA,NA,NA,4574.74,NA,NA,NA,NA,NA,-13.6906,0,0,0.000904405,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",13,"D2","F0","G0","X2","yellow-age",3.92458e-06,"#V3.24O",3.15,FALSE,NA,"D2-F0-G0-X2-yellow-age-13"
"42",215129000,32.052,580652000,0.397537595668318,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,41.4079,328984,9.6725e-08,0,-178.211,NA,NA,NA,11509.2,317615,NA,NA,NA,NA,37.6939,0,0,0,0,0,238881000,33.7041,647153000,0.387095478194492,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.70843,0.44,0.5,0,0,0,0,0,-0.0378549,0,21.2233,-1,4.09066,15,-999,999,18.0655,-1,4.05889,15,-999,999,41.4079,5338300,3.65282e-09,0,5333660,NA,NA,NA,4665.41,NA,NA,NA,NA,NA,-24.2917,0,0,0.000901316,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",14,"D2","F0","G0","X2","yellow-age",5.35517e-07,"#V3.24O",3.16666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-14"
"43",222908000,0,580652000,0.196696127801161,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,23.9489,354286,25339,0,-73.351,NA,NA,NA,11551.2,317410,NA,NA,NA,NA,59.5782,0,0,0,0,0,224919000,0,585890000,0.206224717950469,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.60898,0.44,0.5,0,0,0,0,0,0.00133124,0,21.2143,-1,4.07398,15,-999,999,18.3915,-1,4.09441,15,-999,999,23.9489,5231660,8.44415e-09,0,5226940,NA,NA,NA,4724.97,NA,NA,NA,NA,NA,-10.6569,0,0,0.000895795,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-yellow-age",7,"D2","F0","G1","X2","yellow-age",0.00299728,"#V3.24O",3.13333333333333,FALSE,NA,"D2-F0-G1-X2-yellow-age-7"
"44",222782000,0,580652000,0.213470374682254,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,25.7055,354683,25373.4,0,-73.5906,NA,NA,NA,11942.3,317393,NA,NA,NA,NA,47.5327,0,0,0,0,0,232892000,0,6.07e+08,0.215545304777595,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.64438,0.44,0.5,0,0,0,0,0,-0.00702404,0,21.1803,-1,4.08583,15,-999,999,18.2274,-1,4.07497,15,-999,999,25.7055,5274130,6.54049e-09,0,5269520,NA,NA,NA,4628.28,NA,NA,NA,NA,NA,-21.8389,0,0,0.000898327,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-yellow-age",8,"D2","F0","G1","X2","yellow-age",6.03228e-07,"#V3.24O",3.11666666666667,FALSE,NA,"D2-F0-G1-X2-yellow-age-8"
